date,close,volume
1981-08-14,22.8704,24192000
1981-08-17,22.1312,18905600
1981-08-18,21.616,17001600
1981-08-19,21.3696,20675200
1981-08-20,21.616,17113600
1981-08-21,20.1152,41910400
1981-08-24,18.8832,23072000
1981-08-25,19.376,40700800
1981-08-26,18.9952,33600000
1981-08-27,19.1296,25916800
1981-08-28,20.1152,38035200
1981-08-31,20.1152,40947200
1981-09-01,21.3696,37027200
1981-09-02,21.7504,19376000
1981-09-03,20.6304,37475200
1981-09-04,20.384,15254400
1981-09-08,19.7568,25446400
1981-09-09,19.7568,30531200
1981-09-10,19.8688,34809600
1981-09-11,19.6224,17539200
1981-09-14,18.9952,27686400
1981-09-15,18.5024,19510400
1981-09-16,18.1216,19353600
1981-09-17,17.6288,19376000
1981-09-18,17.7408,26320000
1981-09-21,17.8752,49033600
1981-09-22,16.8672,47420800
1981-09-23,16.5088,28201600
1981-09-24,16.3744,18300800
1981-09-25,14.2464,34608000
1981-09-28,14.3808,91728000
1981-09-29,15.12,94684800
1981-09-30,15.2544,49996800
1981-10-01,15.2544,61129600
1981-10-02,16.5088,45046400
1981-10-05,17.0016,43097600
1981-10-06,16.8672,28358400
1981-10-07,17.8752,38841600
1981-10-08,18.5024,31091200
1981-10-09,18.6144,54521600
1981-10-12,19.2416,27350400
1981-10-13,19.2416,44195200
1981-10-14,18.1216,30979200
1981-10-15,18.5024,29433600
1981-10-16,18.256,36467200
1981-10-19,18.6144,20585600
1981-10-20,19.6224,35728000
1981-10-21,19.6224,76899200
1981-10-22,19.5104,32278400
1981-10-23,18.9952,27910400
1981-10-26,18.9952,27283200
1981-10-27,19.376,85590400
1981-10-28,20.0032,44172800
1981-10-29,19.7568,30486400
1981-10-30,20.0032,52729600
1981-11-02,20.0032,36915200
1981-11-03,19.7568,28380800
1981-11-04,19.2416,23811200
1981-11-05,17.8752,23363200
1981-11-06,18.0096,24595200
1981-11-09,18.256,20384000
1981-11-10,18.368,16755200
1981-11-11,18.8832,27440000
1981-11-12,19.5104,39916800
1981-11-13,18.1216,21011200
1981-11-16,17.8752,22556800
1981-11-17,18.256,35414400
1981-11-18,18.8832,29142400
1981-11-19,18.8832,40006400
1981-11-20,18.9952,38102400
1981-11-23,18.1216,22960000
1981-11-24,18.0096,22153600
1981-11-25,18.368,52550400
1981-11-27,18.8832,37251200
1981-11-30,18.6144,23968000
1981-12-01,18.6144,23385600
1981-12-02,18.7488,37564800
1981-12-03,18.5024,20428800
1981-12-04,18.9952,137155200
1981-12-07,19.1296,59292800
1981-12-08,18.7488,50624000
1981-12-09,18.8832,34272000
1981-12-10,18.8832,37408000
1981-12-11,18.7488,76092800
1981-12-14,18.1216,25244800
1981-12-15,18.6144,31315200
1981-12-16,19.5104,65452800
1981-12-17,21.1232,51452800
1981-12-18,22.8704,71724800
1981-12-21,21.8848,56403200
1981-12-22,22.2432,53827200
1981-12-23,21.7504,28896000
1981-12-24,21.8848,28918400
1981-12-28,20.8768,36579200
1981-12-29,21.2576,24236800
1981-12-30,22.1312,32188800
1981-12-31,22.1312,54656000
1982-01-04,21.9968,71254400
1982-01-05,20.8768,35840000
1982-01-06,20.6304,66080000
1982-01-07,18.9952,70044800
1982-01-08,19.8688,56604800
1982-01-11,18.6144,33331200
1982-01-12,18.0096,59920000
1982-01-13,17.8752,41753600
1982-01-14,18.7488,25715200
1982-01-15,20.0032,46704000
1982-01-18,20.384,28000000
1982-01-19,19.8688,55507200
1982-01-20,20.2496,25827200
1982-01-21,20.6304,33331200
1982-01-22,20.7424,24259200
1982-01-25,20.1152,44710400
1982-01-26,19.376,21212800
1982-01-27,19.5104,31360000
1982-01-28,20.1152,39603200
1982-01-29,20.384,53155200
1982-02-01,20.1152,38528000
1982-02-02,20.2496,54275200
1982-02-03,20.2496,31472000
1982-02-04,19.7568,22041600
1982-02-05,19.7568,40297600
1982-02-08,18.5024,31696000
1982-02-09,18.5024,57904000
1982-02-10,18.7488,38796800
1982-02-11,18.5024,24528000
1982-02-12,18.7488,19644800
1982-02-16,18.368,34316800
1982-02-17,18.6144,25580800
1982-02-18,18.8832,28380800
1982-02-19,18.7488,13596800
1982-02-22,18.5024,26633600
1982-02-23,18.256,34540800
1982-02-24,18.368,37945600
1982-02-25,18.256,30800000
1982-02-26,18.256,17427200
1982-03-01,18.368,35302400
1982-03-02,18.368,34809600
1982-03-03,18.368,23654400
1982-03-04,18.0096,38371200
1982-03-05,16.6208,45315200
1982-03-08,16.3744,35145600
1982-03-09,16.5088,52505600
1982-03-10,16.24,86934400
1982-03-11,16.24,22579200
1982-03-12,15.2544,46547200
1982-03-15,15.12,51363200
1982-03-16,14.8736,47152000
1982-03-17,14.1344,50489600
1982-03-18,15.2544,56336000
1982-03-19,16.6208,65811200
1982-03-22,17.8752,69193600
1982-03-23,17.6288,55955200
1982-03-24,16.6208,51609600
1982-03-25,16.5088,84112000
1982-03-26,16.24,50780800
1982-03-29,16.6208,67603200
1982-03-30,16.8672,77952000
1982-03-31,16.8672,50153600
1982-04-01,17.7408,59136000
1982-04-02,17.7408,84806400
1982-04-05,17.7408,86643200
1982-04-06,17.6288,71590400
1982-04-07,17.3824,29097600
1982-04-08,17.4944,23990400
1982-04-12,17.3824,44307200
1982-04-13,15.9936,85299200
1982-04-14,16.128,113590400
1982-04-15,16.3744,164281600
1982-04-16,16.8672,104048000
1982-04-19,16.5088,41283200
1982-04-20,15.7472,80550400
1982-04-21,15.6352,73024000
1982-04-22,15.3664,52595200
1982-04-23,15.3664,48294400
1982-04-26,15.7472,57926400
1982-04-27,15.2544,70268800
1982-04-28,14.6272,99232000
1982-04-29,14.6272,82230400
1982-04-30,14.7392,277401600
1982-05-03,15.2544,82700800
1982-05-04,15.7472,73987200
1982-05-05,15.5008,53939200
1982-05-06,15.9936,75465600
1982-05-07,16.24,84716800
1982-05-10,15.9936,31606400
1982-05-11,15.5008,103017600
1982-05-12,15.12,71008000
1982-05-13,15.2544,54454400
1982-05-14,14.6272,95737600
1982-05-17,14.3808,76204800
1982-05-18,14.1344,122035200
1982-05-19,14.0,75286400
1982-05-20,14.1344,27619200
1982-05-21,14.2464,38841600
1982-05-24,14.3808,31987200
1982-05-25,14.3808,51564800
1982-05-26,14.2464,43276800
1982-05-27,14.0,31248000
1982-05-28,14.0,19196800
1982-06-01,13.7536,47600000
1982-06-02,14.0,32905600
1982-06-03,13.5072,39760000
1982-06-04,13.1264,37676800
1982-06-07,13.1264,37161600
1982-06-08,12.992,31404800
1982-06-09,12.7456,33846400
1982-06-10,12.88,34406400
1982-06-11,13.3728,54633600
1982-06-14,13.3728,29993600
1982-06-15,13.3728,35212800
1982-06-16,13.3728,41731200
1982-06-17,13.1264,29164800
1982-06-18,12.88,19868800
1982-06-21,12.88,28537600
1982-06-22,13.3728,17561600
1982-06-23,13.7536,52752000
1982-06-24,13.7536,44150400
1982-06-25,13.2608,26678400
1982-06-28,13.1264,25155200
1982-06-29,12.7456,35817600
1982-06-30,12.7456,67625600
1982-07-01,12.6336,55731200
1982-07-02,12.0064,58105600
1982-07-06,11.4912,87696000
1982-07-07,11.4912,30374400
1982-07-08,10.9984,164326400
1982-07-09,11.3792,128419200
1982-07-12,11.6256,63392000
1982-07-13,12.3648,114374400
1982-07-14,12.4992,71120000
1982-07-15,12.7456,65788800
1982-07-16,13.2608,77011200
1982-07-19,13.3728,83776000
1982-07-20,14.2464,49705600
1982-07-21,14.2464,71702400
1982-07-22,14.3808,35212800
1982-07-23,14.1344,18300800
1982-07-26,13.5072,56851200
1982-07-27,13.5072,32323200
1982-07-28,12.88,53513600
1982-07-29,13.3728,61868800
1982-07-30,13.5072,38617600
1982-08-02,13.8656,94393600
1982-08-03,12.992,89868800
1982-08-04,12.88,83865600
1982-08-05,12.3648,69753600
1982-08-06,12.2528,96835200
1982-08-09,12.3648,56112000
1982-08-10,13.1264,112246400
1982-08-11,13.2608,69888000
1982-08-12,13.1264,30620800
1982-08-13,13.1264,25961600
1982-08-16,13.3728,38416000
1982-08-17,14.2464,47734400
1982-08-18,14.2464,125059200
1982-08-19,14.3808,47622400
1982-08-20,14.7392,54857600
1982-08-23,15.3664,69686400
1982-08-24,16.128,155769600
1982-08-25,17.248,357078400
1982-08-26,17.7408,210582400
1982-08-27,16.8672,98649600
1982-08-30,17.136,80438400
1982-08-31,18.0096,140560000
1982-09-01,17.4944,82566400
1982-09-02,18.256,75420800
1982-09-03,18.368,104540800
1982-09-07,17.3824,81379200
1982-09-08,18.0096,72329600
1982-09-09,17.6288,63593600
1982-09-10,18.1216,56067200
1982-09-13,18.256,58889600
1982-09-14,18.8832,101494400
1982-09-15,18.7488,71747200
1982-09-16,18.1216,80371200
1982-09-17,17.7408,54051200
1982-09-20,17.8752,39132800
1982-09-21,18.256,36668800
1982-09-22,18.7488,103376000
1982-09-23,18.7488,139820800
1982-09-24,18.1216,178192000
1982-09-27,18.1216,38147200
1982-09-28,18.368,85523200
1982-09-29,18.368,65564800
1982-09-30,18.256,74681600
1982-10-01,18.5024,46256000
1982-10-04,18.7488,69328000
1982-10-05,18.8832,80236800
1982-10-06,20.2496,173532800
1982-10-07,21.8848,311673600
1982-10-08,23.4976,275542400
1982-10-11,23.9904,313734400
1982-10-12,23.2512,258944000
1982-10-13,23.4976,198844800
1982-10-14,23.632,178662400
1982-10-15,23.0048,144614400
1982-10-18,23.4976,94348800
1982-10-19,23.9904,122841600
1982-10-20,25.3792,242099200
1982-10-21,26.0064,227516800
1982-10-22,25.872,161683200
1982-10-25,24.3712,184934400
1982-10-26,24.5056,167753600
1982-10-27,25.1328,191161600
1982-10-28,25.1328,217683200
1982-10-29,25.3792,118115200
1982-11-01,26.7456,104361600
1982-11-02,28.6272,310844800
1982-11-03,30.7552,235132800
1982-11-04,31.0016,329078400
1982-11-05,30.128,141500800
1982-11-08,28.8736,119190400
1982-11-09,29.8816,179782400
1982-11-10,31.0016,202787200
1982-11-11,32.9952,123155200
1982-11-12,32.368,131107200
1982-11-15,31.6288,124588800
1982-11-16,29.9936,182022400
1982-11-17,31.3824,144144000
1982-11-18,31.3824,152678400
1982-11-19,30.8672,97305600
1982-11-22,28.1344,101248000
1982-11-23,28.8736,88502400
1982-11-24,29.5008,73740800
1982-11-26,29.008,101987200
1982-11-29,28.8736,49952000
1982-11-30,31.8752,159196800
1982-12-01,32.5024,206841600
1982-12-02,32.5024,164729600
1982-12-03,31.7408,47577600
1982-12-06,33.5104,146585600
1982-12-07,33.8688,167283200
1982-12-08,33.1296,112313600
1982-12-09,31.4944,194656000
1982-12-10,29.2544,167484800
1982-12-13,28.6272,95379200
1982-12-14,28.3808,270054400
1982-12-15,28.2464,130793600
1982-12-16,28.7392,141164800
1982-12-17,30.128,80729600
1982-12-20,29.9936,69776000
1982-12-21,30.24,79945600
1982-12-22,31.136,101225600
1982-12-23,32.0096,86979200
1982-12-27,32.7488,61868800
1982-12-28,32.5024,113366400
1982-12-29,31.3824,80707200
1982-12-30,29.9936,156867200
1982-12-31,29.8816,49660800
1983-01-03,28.4928,112828800
1983-01-04,30.128,223708800
1983-01-05,30.24,141545600
1983-01-06,29.12,97798400
1983-01-07,27.5072,172054400
1983-01-10,28.7392,275340800
1983-01-11,29.12,1388800
1983-01-12,30.7552,176982400
1983-01-13,30.7552,82275200
1983-01-14,32.9952,184643200
1983-01-17,34.1152,234864000
1983-01-18,33.376,219788800
1983-01-19,33.6224,169657600
1983-01-20,37.3856,707840000
1983-01-21,37.3856,402595200
1983-01-24,35.2576,315414400
1983-01-25,36.624,167036800
1983-01-26,38.1248,203212800
1983-01-27,40.7456,104316800
1983-01-28,40.992,397734400
1983-01-31,40.88,188003200
1983-02-01,41.7536,210963200
1983-02-02,42.8736,267052800
1983-02-03,44.6208,252537600
1983-02-04,43.9936,214345600
1983-02-07,42.2464,142912000
1983-02-08,41.8656,168112000
1983-02-09,42.2464,180812800
1983-02-10,45.0016,236723200
1983-02-11,46.5024,203548800
1983-02-14,46.256,126179200
1983-02-15,45.3824,115180800
1983-02-16,44.5088,116569600
1983-02-17,43.9936,136169600
1983-02-18,45.3824,114889600
1983-02-22,46.5024,196784000
1983-02-23,46.8832,108035200
1983-02-24,48.1152,115494400
1983-02-25,46.7488,114688000
1983-02-28,45.6288,132294400
1983-03-01,46.368,140268800
1983-03-02,46.7488,105952000
1983-03-03,45.248,131532800
1983-03-04,44.6208,151804800
1983-03-07,43.7472,152678400
1983-03-08,42.3808,220640000
1983-03-09,43.6352,199337600
1983-03-10,43.008,112604800
1983-03-11,42.3808,87763200
1983-03-14,41.3728,171875200
1983-03-15,42.0,75062400
1983-03-16,42.0,110969600
1983-03-17,42.3808,44150400
1983-03-18,43.008,86128000
1983-03-21,43.9936,104025600
1983-03-22,44.5088,101001600
1983-03-23,42.3808,140761600
1983-03-24,43.12,102457600
1983-03-25,43.12,58060800
1983-03-28,42.4928,74569600
1983-03-29,43.7472,103734400
1983-03-30,44.24,87808000
1983-03-31,42.2464,85142400
1983-04-04,41.1264,127388800
1983-04-05,40.3648,122102400
1983-04-06,40.0064,213987200
1983-04-07,39.6256,145510400
1983-04-08,39.3792,150259200
1983-04-11,41.6192,230473600
1983-04-12,42.4928,174048000
1983-04-13,43.9936,189772800
1983-04-14,45.0016,136371200
1983-04-15,45.7408,115001600
1983-04-18,46.9952,155568000
1983-04-19,46.5024,233878400
1983-04-20,50.624,288332800
1983-04-21,51.9904,230048000
1983-04-22,51.0048,127187200
1983-04-25,48.6304,125708800
1983-04-26,49.9968,99433600
1983-04-27,49.504,86038400
1983-04-28,49.9968,79408000
1983-04-29,50.4896,308313600
1983-05-02,49.0112,97081600
1983-05-03,48.496,105996800
1983-05-04,51.4976,129113600
1983-05-05,54.88,140492800
1983-05-06,55.1264,100150400
1983-05-09,54.3648,69171200
1983-05-10,54.7456,51900800
1983-05-11,53.3792,55260800
1983-05-12,52.864,98425600
1983-05-13,53.1328,48966400
1983-05-16,51.744,69193600
1983-05-17,51.8784,154358400
1983-05-18,52.5056,157001600
1983-05-19,54.1184,70291200
1983-05-20,56.8736,146092800
1983-05-23,57.5008,121744000
1983-05-24,60.5024,107699200
1983-05-25,60.0096,153731200
1983-05-26,59.3824,105571200
1983-05-27,59.3824,56627200
1983-05-31,57.7472,45539200
1983-06-01,58.128,98089600
1983-06-02,58.5088,79430400
1983-06-03,61.376,64534400
1983-06-06,62.7424,104092800
1983-06-07,60.6144,98179200
1983-06-08,59.8752,84044800
1983-06-09,59.4944,54790400
1983-06-10,59.248,37430400
1983-06-13,57.2544,179267200
1983-06-14,56.0,170531200
1983-06-15,54.3648,193356800
1983-06-16,57.2544,122886400
1983-06-17,56.1344,56044800
1983-06-20,53.3792,139574400
1983-06-21,53.76,125462400
1983-06-22,55.3728,140963200
1983-06-23,53.6256,133996800
1983-06-24,53.2448,47644800
1983-06-27,50.3776,123043200
1983-06-28,46.8832,349171200
1983-06-29,49.1232,294380800
1983-06-30,48.8768,110566400
1983-07-01,49.2576,172256000
1983-07-05,47.2416,82051200
1983-07-06,47.376,95916800
1983-07-07,46.7488,89443200
1983-07-08,46.256,70179200
1983-07-11,47.5104,112918400
1983-07-12,46.368,75196800
1983-07-13,46.1216,129001600
1983-07-14,46.0096,74905600
1983-07-15,44.3744,67961600
1983-07-18,44.24,81625600
1983-07-19,43.7472,171136000
1983-07-20,41.2608,304886400
1983-07-21,43.3664,317385600
1983-07-22,43.7472,116435200
1983-07-25,43.12,76428800
1983-07-26,39.1328,268979200
1983-07-27,36.2432,300316800
1983-07-28,34.0032,270480000
1983-07-29,34.8768,220326400
1983-08-01,34.496,232444800
1983-08-02,34.384,101651200
1983-08-03,34.8768,123827200
1983-08-04,33.2416,292118400
1983-08-05,33.8688,131420800
1983-08-08,34.0032,76809600
1983-08-09,34.384,150371200
1983-08-10,34.2496,161974400
1983-08-11,33.7568,90182400
1983-08-12,33.5104,74636800
1983-08-15,34.384,152275200
1983-08-16,33.8688,91369600
1983-08-17,33.1296,94438400
1983-08-18,33.5104,81737600
1983-08-19,33.7568,58598400
1983-08-22,33.6224,85366400
1983-08-23,31.8752,93587200
1983-08-24,30.24,113299200
1983-08-25,30.5088,189772800
1983-08-26,30.8672,93184000
1983-08-29,31.248,138297600
1983-08-30,32.8832,233945600
1983-08-31,37.2512,200233600
1983-09-01,36.3776,218131200
1983-09-02,37.9904,129337600
1983-09-06,39.3792,181686400
1983-09-07,34.6304,384854400
1983-09-08,31.7408,307059200
1983-09-09,30.6208,212688000
1983-09-12,30.6208,266313600
1983-09-13,32.0096,204176000
1983-09-14,31.6288,181529600
1983-09-15,30.128,158838400
1983-09-16,29.3664,225747200
1983-09-19,32.0096,201980800
1983-09-20,32.1216,226419200
1983-09-21,31.4944,106355200
1983-09-22,32.5024,144121600
1983-09-23,24.2592,2832345600
1983-09-26,24.864,768768000
1983-09-27,23.4976,417110400
1983-09-28,22.8704,373497600
1983-09-29,22.7584,282777600
1983-09-30,23.1168,117868800
1983-10-03,23.1168,152902400
1983-10-04,22.8704,169612800
1983-10-05,22.4896,190668800
1983-10-06,22.2432,232937600
1983-10-07,20.384,246332800
1983-10-10,19.7568,517126400
1983-10-11,19.376,252761600
1983-10-12,21.1232,472617600
1983-10-13,23.0048,420515200
1983-10-14,22.7584,279260800
1983-10-17,21.0112,219116800
1983-10-18,19.376,382972800
1983-10-19,21.504,287392000
1983-10-20,20.384,131689600
1983-10-21,19.8688,157001600
1983-10-24,21.1232,259392000
1983-10-25,21.2576,168448000
1983-10-26,20.1152,128912000
1983-10-27,21.1232,97843200
1983-10-28,20.8768,81200000
1983-10-31,22.624,173174400
1983-11-01,23.0048,328384000
1983-11-02,23.4976,202473600
1983-11-03,21.8848,286003200
1983-11-04,21.1232,146742400
1983-11-07,21.0112,152118400
1983-11-08,17.8752,1221516800
1983-11-09,19.2416,353472000
1983-11-10,19.6224,222073600
1983-11-11,20.0032,116032000
1983-11-14,19.7568,108281600
1983-11-15,19.7568,118630400
1983-11-16,20.0032,102278400
1983-11-17,20.496,90384000
1983-11-18,20.6304,79900800
1983-11-21,21.504,105011200
1983-11-22,21.504,105190400
1983-11-23,20.384,114352000
1983-11-25,20.496,37296000
1983-11-28,21.0112,72396800
1983-11-29,20.7424,95289600
1983-11-30,20.384,64332800
1983-12-01,20.2496,76675200
1983-12-02,19.8688,85366400
1983-12-05,20.384,45158400
1983-12-06,20.496,51990400
1983-12-07,21.0112,89152000
1983-12-08,21.504,137625600
1983-12-09,21.616,82768000
1983-12-12,21.504,65139200
1983-12-13,22.4896,197545600
1983-12-14,23.3856,201891200
1983-12-15,24.3712,316601600
1983-12-16,24.752,184867200
1983-12-19,23.9904,173600000
1983-12-20,23.3856,177744000
1983-12-21,24.2592,171785600
1983-12-22,24.752,130547200
1983-12-23,24.6176,48563200
1983-12-27,24.752,96432000
1983-12-28,24.9984,128553600
1983-12-29,24.3712,102748800
1983-12-30,24.3712,91862400
1984-01-03,25.6256,150192000
1984-01-04,27.8656,292611200
1984-01-05,28.2464,305715200
1984-01-06,27.7536,168492800
1984-01-09,26.2528,215734400
1984-01-10,27.6192,172188800
1984-01-11,28.0,175952000
1984-01-12,27.8656,110342400
1984-01-13,27.2608,121744000
1984-01-16,27.8656,137580800
1984-01-17,28.6272,149072000
1984-01-18,28.7392,220505600
1984-01-19,29.008,149721600
1984-01-20,28.6272,141344000
1984-01-23,28.8736,278364800
1984-01-24,27.2608,320230400
1984-01-25,26.992,263872000
1984-01-26,27.6192,168492800
1984-01-27,26.1184,194096000
1984-01-30,24.752,277468800
1984-01-31,24.752,345094400
1984-02-01,24.6176,163116800
1984-02-02,24.864,134915200
1984-02-03,24.5056,145488000
1984-02-06,23.2512,165558400
1984-02-07,24.1248,217728000
1984-02-08,23.2512,148220800
1984-02-09,23.632,234796800
1984-02-10,24.3712,143964800
1984-02-13,24.2592,105728000
1984-02-14,25.6256,209059200
1984-02-15,25.1328,200838400
1984-02-16,25.3792,105235200
1984-02-17,24.9984,134646400
1984-02-21,26.1184,120288000
1984-02-22,27.3728,223372800
1984-02-23,26.88,155052800
1984-02-24,27.1264,77817600
1984-02-27,26.992,121564800
1984-02-28,25.4912,169926400
1984-02-29,26.2528,134041600
1984-03-01,26.992,132361600
1984-03-02,27.2608,191251200
1984-03-05,26.7456,73606400
1984-03-06,25.76,98985600
1984-03-07,26.4992,96566400
1984-03-08,26.88,129785600
1984-03-09,26.3648,66057600
1984-03-12,27.3728,125036800
1984-03-13,26.992,152880000
1984-03-14,26.6336,59606400
1984-03-15,26.7456,55283200
1984-03-16,26.6336,124700800
1984-03-19,26.2528,82588800
1984-03-20,26.0064,100531200
1984-03-21,26.0064,47667200
1984-03-22,25.4912,51184000
1984-03-23,25.4912,61129600
1984-03-26,25.76,56963200
1984-03-27,24.9984,99299200
1984-03-28,25.4912,75488000
1984-03-29,25.3792,39177600
1984-03-30,24.752,45740800
1984-04-02,24.864,54656000
1984-04-03,24.9984,44105600
1984-04-04,24.5056,107676800
1984-04-05,24.1248,82812800
1984-04-06,23.4976,85590400
1984-04-09,23.4976,54252800
1984-04-10,24.752,57097600
1984-04-11,24.5056,70604800
1984-04-12,25.76,78400000
1984-04-13,25.76,103398400
1984-04-16,26.2528,68118400
1984-04-17,27.5072,332953600
1984-04-18,28.0,199673600
1984-04-19,28.2464,123401600
1984-04-23,28.3808,293865600
1984-04-24,27.8656,281568000
1984-04-25,27.6192,194880000
1984-04-26,29.7472,318505600
1984-04-27,30.128,371996800
1984-04-30,31.3824,293148800
1984-05-01,33.2416,406515200
1984-05-02,32.9952,317318400
1984-05-03,31.6288,327420800
1984-05-04,30.128,260444800
1984-05-07,31.136,160070400
1984-05-08,32.8832,255001600
1984-05-09,33.1296,405014400
1984-05-10,33.1296,238627200
1984-05-11,32.256,197724800
1984-05-14,31.6288,89286400
1984-05-15,31.8752,102704000
1984-05-16,30.5088,219721600
1984-05-17,29.12,281948800
1984-05-18,29.7472,193468800
1984-05-21,31.8752,435052800
1984-05-22,30.8672,301257600
1984-05-23,30.24,168963200
1984-05-24,29.3664,193312000
1984-05-25,29.5008,120108800
1984-05-29,29.3664,156262400
1984-05-30,29.008,318438400
1984-05-31,29.3664,167014400
1984-06-01,30.3744,242300800
1984-06-04,29.6352,148288000
1984-06-05,27.8656,328428800
1984-06-06,29.008,161459200
1984-06-07,28.7392,102547200
1984-06-08,28.6272,108976000
1984-06-11,28.6272,84246400
1984-06-12,29.12,117129600
